feature,estimateparameter,estimate,activity,subjectid,mean(value)
tBodyGyroJerk,Z,mean(),STANDING,20,-0.051815224739726
tBodyGyroJerk,Z,mean(),STANDING,21,-0.0538211740234832
tBodyGyroJerk,Z,mean(),STANDING,22,-0.0513179245555556
tBodyGyroJerk,Z,mean(),STANDING,23,-0.0548226277867647
tBodyGyroJerk,Z,mean(),STANDING,24,-0.0517180379565217
tBodyGyroJerk,Z,mean(),STANDING,25,-0.0556979055540541
tBodyGyroJerk,Z,mean(),STANDING,26,-0.0532541948283784
tBodyGyroJerk,Z,mean(),STANDING,27,-0.051403918985
tBodyGyroJerk,Z,mean(),STANDING,28,-0.0525896252375949
tBodyGyroJerk,Z,mean(),STANDING,29,-0.0544926306307692
tBodyGyroJerk,Z,mean(),STANDING,30,-0.0520307176474576
tBodyGyroJerk,Z,mean(),WALKING,1,-0.0461309295021053
tBodyGyroJerk,Z,mean(),WALKING,2,-0.0514939156830508
tBodyGyroJerk,Z,mean(),WALKING,3,-0.0503616100815517
tBodyGyroJerk,Z,mean(),WALKING,4,-0.0551166852766667
tBodyGyroJerk,Z,mean(),WALKING,5,-0.0482679596035714
tBodyGyroJerk,Z,mean(),WALKING,6,-0.0539597284210526
tBodyGyroJerk,Z,mean(),WALKING,7,-0.0495713093294737
tBodyGyroJerk,Z,mean(),WALKING,8,-0.0522683965333333
tBodyGyroJerk,Z,mean(),WALKING,9,-0.0633406620592308
tBodyGyroJerk,Z,mean(),WALKING,10,-0.0611262928849057
tBodyGyroJerk,Z,mean(),WALKING,11,-0.0342677451
tBodyGyroJerk,Z,mean(),WALKING,12,-0.0467338151926
tBodyGyroJerk,Z,mean(),WALKING,13,-0.0636693233473684
tBodyGyroJerk,Z,mean(),WALKING,14,-0.0388825919508475
tBodyGyroJerk,Z,mean(),WALKING,15,-0.0510976492333333
tBodyGyroJerk,Z,mean(),WALKING,16,-0.0532986670705882
tBodyGyroJerk,Z,mean(),WALKING,17,-0.0513807166754098
tBodyGyroJerk,Z,mean(),WALKING,18,-0.0502631568175
tBodyGyroJerk,Z,mean(),WALKING,19,-0.0603091962115385
tBodyGyroJerk,Z,mean(),WALKING,20,-0.0549273707529412
tBodyGyroJerk,Z,mean(),WALKING,21,-0.0621192104076923
tBodyGyroJerk,Z,mean(),WALKING,22,-0.0569812455608696
tBodyGyroJerk,Z,mean(),WALKING,23,-0.0903002524369492
tBodyGyroJerk,Z,mean(),WALKING,24,-0.0739835516362069
tBodyGyroJerk,Z,mean(),WALKING,25,-0.0512696224225676
tBodyGyroJerk,Z,mean(),WALKING,26,-0.0492240545355932
tBodyGyroJerk,Z,mean(),WALKING,27,-0.0650247552701754
tBodyGyroJerk,Z,mean(),WALKING,28,-0.0593552479814815
tBodyGyroJerk,Z,mean(),WALKING,29,-0.0392368986679245
tBodyGyroJerk,Z,mean(),WALKING,30,-0.0446007229941538
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,1,-0.0270461061061225
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,2,-0.0710229816893617
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,3,-0.0416193131122449
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,4,-0.0492836435688889
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,5,-0.0399656935617021
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,6,-0.0372228650416667
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,7,-0.0789469342553192
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,8,-0.0867903297078948
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,9,-0.0678080598785714
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,10,-0.0720413112078947
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,11,-0.0373048405934783
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,12,-0.0653239980021739
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,13,-0.0512020476
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,14,-0.0615978795422222
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,15,-0.0339213064857143
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,16,-0.0612136932929787
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,17,-0.0582518846641304
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,18,-0.0570591813909091
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,19,-0.054556556348718
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,20,-0.061531283
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,21,-0.0788436473888889
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,22,-0.0481460161016667
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,23,-0.0293255016148148
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,24,-0.0412055411490909
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,25,-0.0642078122381035
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,26,-0.05105874094
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,27,-0.0621043700545455
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,28,-0.077617393146087
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,29,-0.0359648430270833
tBodyGyroJerk,Z,mean(),WALKING_DOWNSTAIRS,30,-0.0543595229322581
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,1,-0.0407125527654717
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,2,-0.0445157481625
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,3,-0.0498180874305085
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,4,-0.0722496260807692
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,5,-0.0534895401
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,6,-0.0576800048435294
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,7,-0.072451747827451
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,8,-0.0534090382439024
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,9,-0.0236327911183674
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,10,-0.036502173787234
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,11,-0.046076149625
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,12,-0.0653167291865385
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,13,-0.0661653916327273
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,14,-0.0137237620296296
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,15,-0.0767242496041667
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,16,-0.035416300054902
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,17,-0.0223482086545833
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,18,-0.0692536211396552
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,19,-0.0533545875525
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,20,-0.0518985451176471
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,21,-0.00694066389361702
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,22,-0.0674570545476191
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,23,-0.0924998531372549
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,24,-0.0498427228983051
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,25,-0.0540452217153846
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,26,-0.0595558392545455
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,27,-0.0629013722509804
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,28,-0.0752610437019608
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,29,-0.0680938780306123
tBodyGyroJerk,Z,mean(),WALKING_UPSTAIRS,30,-0.0364157841384615
tBodyGyroJerk,Z,std(),LAYING,1,-0.9577901596
tBodyGyroJerk,Z,std(),LAYING,2,-0.98803582125
tBodyGyroJerk,Z,std(),LAYING,3,-0.983338279516129
tBodyGyroJerk,Z,std(),LAYING,4,-0.983965359814815
tBodyGyroJerk,Z,std(),LAYING,5,-0.989679592307692
tBodyGyroJerk,Z,std(),LAYING,6,-0.959579071578947
tBodyGyroJerk,Z,std(),LAYING,7,-0.988871878269231
tBodyGyroJerk,Z,std(),LAYING,8,-0.987601203703704
tBodyGyroJerk,Z,std(),LAYING,9,-0.9770761602
tBodyGyroJerk,Z,std(),LAYING,10,-0.983949302758621
tBodyGyroJerk,Z,std(),LAYING,11,-0.986549063333333
tBodyGyroJerk,Z,std(),LAYING,12,-0.969953929666667
tBodyGyroJerk,Z,std(),LAYING,13,-0.989801549193548
tBodyGyroJerk,Z,std(),LAYING,14,-0.979711372941176
tBodyGyroJerk,Z,std(),LAYING,15,-0.980112732777778
tBodyGyroJerk,Z,std(),LAYING,16,-0.994465157714286
tBodyGyroJerk,Z,std(),LAYING,17,-0.988221713380282
tBodyGyroJerk,Z,std(),LAYING,18,-0.992548101846154
tBodyGyroJerk,Z,std(),LAYING,19,-0.986958363975904
tBodyGyroJerk,Z,std(),LAYING,20,-0.986670534411765
tBodyGyroJerk,Z,std(),LAYING,21,-0.988749495666667
tBodyGyroJerk,Z,std(),LAYING,22,-0.978636301805555
tBodyGyroJerk,Z,std(),LAYING,23,-0.994908984861111
tBodyGyroJerk,Z,std(),LAYING,24,-0.992381595972222
tBodyGyroJerk,Z,std(),LAYING,25,-0.974242254520548
tBodyGyroJerk,Z,std(),LAYING,26,-0.993759841842105
tBodyGyroJerk,Z,std(),LAYING,27,-0.99329672054054
tBodyGyroJerk,Z,std(),LAYING,28,-0.981418916
tBodyGyroJerk,Z,std(),LAYING,29,-0.995380794637681
tBodyGyroJerk,Z,std(),LAYING,30,-0.980768874571429
tBodyGyroJerk,Z,std(),SITTING,1,-0.987935806382979
tBodyGyroJerk,Z,std(),SITTING,2,-0.985542325652174
tBodyGyroJerk,Z,std(),SITTING,3,-0.973751670576923
tBodyGyroJerk,Z,std(),SITTING,4,-0.9688048316
tBodyGyroJerk,Z,std(),SITTING,5,-0.964878512727273
tBodyGyroJerk,Z,std(),SITTING,6,-0.958787671272727
tBodyGyroJerk,Z,std(),SITTING,7,-0.980954665416667
tBodyGyroJerk,Z,std(),SITTING,8,-0.985241405434783
tBodyGyroJerk,Z,std(),SITTING,9,-0.9687388914
tBodyGyroJerk,Z,std(),SITTING,10,-0.990259813148148
tBodyGyroJerk,Z,std(),SITTING,11,-0.981016044716981
tBodyGyroJerk,Z,std(),SITTING,12,-0.977138953921569
tBodyGyroJerk,Z,std(),SITTING,13,-0.989861382040816
tBodyGyroJerk,Z,std(),SITTING,14,-0.982819138888889
tBodyGyroJerk,Z,std(),SITTING,15,-0.987937202542373
tBodyGyroJerk,Z,std(),SITTING,16,-0.988364321449275
tBodyGyroJerk,Z,std(),SITTING,17,-0.9938412575
tBodyGyroJerk,Z,std(),SITTING,18,-0.992814325087719
tBodyGyroJerk,Z,std(),SITTING,19,-0.98531069
tBodyGyroJerk,Z,std(),SITTING,20,-0.979742084090909
tBodyGyroJerk,Z,std(),SITTING,21,-0.987954515294118
tBodyGyroJerk,Z,std(),SITTING,22,-0.97954410516129
tBodyGyroJerk,Z,std(),SITTING,23,-0.988130142058824
tBodyGyroJerk,Z,std(),SITTING,24,-0.989850160294118
tBodyGyroJerk,Z,std(),SITTING,25,-0.991491387846154
tBodyGyroJerk,Z,std(),SITTING,26,-0.991929788974359
tBodyGyroJerk,Z,std(),SITTING,27,-0.991766787571428
tBodyGyroJerk,Z,std(),SITTING,28,-0.971001691388889
tBodyGyroJerk,Z,std(),SITTING,29,-0.9928337675
tBodyGyroJerk,Z,std(),SITTING,30,-0.988124495645161
tBodyGyroJerk,Z,std(),STANDING,1,-0.992108467169811
tBodyGyroJerk,Z,std(),STANDING,2,-0.973610118333333
tBodyGyroJerk,Z,std(),STANDING,3,-0.958293011803279
tBodyGyroJerk,Z,std(),STANDING,4,-0.957982019464286
tBodyGyroJerk,Z,std(),STANDING,5,-0.944755343035714
tBodyGyroJerk,Z,std(),STANDING,6,-0.962758177192982
tBodyGyroJerk,Z,std(),STANDING,7,-0.978166790943396
tBodyGyroJerk,Z,std(),STANDING,8,-0.989270900740741
tBodyGyroJerk,Z,std(),STANDING,9,-0.969726483555556
tBodyGyroJerk,Z,std(),STANDING,10,-0.969051030681818
tBodyGyroJerk,Z,std(),STANDING,11,-0.990663218510638
tBodyGyroJerk,Z,std(),STANDING,12,-0.973689389672131
tBodyGyroJerk,Z,std(),STANDING,13,-0.985177042982456
tBodyGyroJerk,Z,std(),STANDING,14,-0.974687865833333
tBodyGyroJerk,Z,std(),STANDING,15,-0.981293117924528
tBodyGyroJerk,Z,std(),STANDING,16,-0.992698522948718
tBodyGyroJerk,Z,std(),STANDING,17,-0.992327099487179
tBodyGyroJerk,Z,std(),STANDING,18,-0.986259015753425
tBodyGyroJerk,Z,std(),STANDING,19,-0.983453911232877
tBodyGyroJerk,Z,std(),STANDING,20,-0.948669854794521
tBodyGyroJerk,Z,std(),STANDING,21,-0.975427259325843
tBodyGyroJerk,Z,std(),STANDING,22,-0.979753572380952
tBodyGyroJerk,Z,std(),STANDING,23,-0.984654516470588
tBodyGyroJerk,Z,std(),STANDING,24,-0.983276883478261
tBodyGyroJerk,Z,std(),STANDING,25,-0.980722294459459
tBodyGyroJerk,Z,std(),STANDING,26,-0.985992503243243
tBodyGyroJerk,Z,std(),STANDING,27,-0.9889703575
tBodyGyroJerk,Z,std(),STANDING,28,-0.956497163670886
tBodyGyroJerk,Z,std(),STANDING,29,-0.990685705384615
tBodyGyroJerk,Z,std(),STANDING,30,-0.970845670677966
tBodyGyroJerk,Z,std(),WALKING,1,-0.404255452631579
tBodyGyroJerk,Z,std(),WALKING,2,-0.435492677288136
tBodyGyroJerk,Z,std(),WALKING,3,-0.536664080344828
tBodyGyroJerk,Z,std(),WALKING,4,-0.640454132833333
tBodyGyroJerk,Z,std(),WALKING,5,-0.157682543983929
tBodyGyroJerk,Z,std(),WALKING,6,-0.166684422233333
tBodyGyroJerk,Z,std(),WALKING,7,-0.458302971403509
tBodyGyroJerk,Z,std(),WALKING,8,-0.388446971666667
tBodyGyroJerk,Z,std(),WALKING,9,-0.457881494038462
tBodyGyroJerk,Z,std(),WALKING,10,-0.329079492641509
tBodyGyroJerk,Z,std(),WALKING,11,-0.551079942542373
tBodyGyroJerk,Z,std(),WALKING,12,-0.4806421996
tBodyGyroJerk,Z,std(),WALKING,13,-0.341765824491228
tBodyGyroJerk,Z,std(),WALKING,14,-0.497187687966102
tBodyGyroJerk,Z,std(),WALKING,15,-0.591668608148148
tBodyGyroJerk,Z,std(),WALKING,16,-0.571264779411765
tBodyGyroJerk,Z,std(),WALKING,17,-0.524422887377049
tBodyGyroJerk,Z,std(),WALKING,18,-0.663259579285714
tBodyGyroJerk,Z,std(),WALKING,19,-0.213494065344231
tBodyGyroJerk,Z,std(),WALKING,20,-0.22704432732549
tBodyGyroJerk,Z,std(),WALKING,21,-0.494927657115385
tBodyGyroJerk,Z,std(),WALKING,22,-0.234278150891304
tBodyGyroJerk,Z,std(),WALKING,23,-0.374456768135593
tBodyGyroJerk,Z,std(),WALKING,24,-0.557968202931034
tBodyGyroJerk,Z,std(),WALKING,25,-0.659576163108108
tBodyGyroJerk,Z,std(),WALKING,26,-0.485543001525424
tBodyGyroJerk,Z,std(),WALKING,27,-0.426346962631579
tBodyGyroJerk,Z,std(),WALKING,28,-0.440927899259259
tBodyGyroJerk,Z,std(),WALKING,29,-0.504130088679245
tBodyGyroJerk,Z,std(),WALKING,30,-0.476208796153846
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,1,-0.268761480242857
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,2,-0.218266318606383
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,3,-0.374605412306122
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,4,-0.325780073711111
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,5,-0.0344217467042553
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,6,0.193206498960417
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,7,-0.425200371553192
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,8,-0.1896044435
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,9,-0.417239550952381
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,10,-0.227137389605263
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,11,-0.480559152608696
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,12,-0.365232197456522
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,13,-0.367089485595745
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,14,0.0913857550044444
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,15,-0.394542240714286
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,16,-0.540633469361702
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,17,-0.542770646521739
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,18,-0.605655411090909
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,19,0.116646170221282
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,20,0.00307854550222222
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,21,-0.428337693333333
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,22,-0.358762129444445
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,23,-0.36786963962963
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,24,-0.478690941272727
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,25,-0.599481997931035
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,26,-0.3589516378
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,27,-0.307268262272727
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,28,-0.336212734130435
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,29,-0.379769406458333
tBodyGyroJerk,Z,std(),WALKING_DOWNSTAIRS,30,-0.498882854032258
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,1,-0.606332002264151
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,2,-0.467595961041667
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,3,-0.573433947627119
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,4,-0.556236584807692
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,5,-0.282154378489362
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,6,-0.170814790834118
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,7,-0.682184175686275
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,8,-0.430366658780488
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,9,-0.65711420122449
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,10,-0.482244799361702
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,11,-0.777173388518519
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,12,-0.606412096538462
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,13,-0.550880346909091
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,14,-0.359816626703704
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,15,-0.657907649166667
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,16,-0.717101021960784
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,17,-0.610586202291667
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,18,-0.718951757931035
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,19,-0.3754149830025
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,20,-0.253867089670588
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,21,-0.564149244893617
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,22,-0.515697758571429
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,23,-0.543765425882353
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,24,-0.648975330847458
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,25,-0.746268282923077
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,26,-0.556390218
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,27,-0.676876469411765
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,28,-0.603568264117647
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,29,-0.558417024081633
tBodyGyroJerk,Z,std(),WALKING_UPSTAIRS,30,-0.665150619230769
tBodyAccMag,,mean(),LAYING,1,-0.8419291525
tBodyAccMag,,mean(),LAYING,2,-0.977435485208333
tBodyAccMag,,mean(),LAYING,3,-0.972791346129032
tBodyAccMag,,mean(),LAYING,4,-0.954557603148148
tBodyAccMag,,mean(),LAYING,5,-0.966777882884615
tBodyAccMag,,mean(),LAYING,6,-0.918878850824562
tBodyAccMag,,mean(),LAYING,7,-0.936392023846154
tBodyAccMag,,mean(),LAYING,8,-0.935308633888889
tBodyAccMag,,mean(),LAYING,9,-0.9308684376
tBodyAccMag,,mean(),LAYING,10,-0.956781819655172
tBodyAccMag,,mean(),LAYING,11,-0.980621180175439
tBodyAccMag,,mean(),LAYING,12,-0.9482046755
tBodyAccMag,,mean(),LAYING,13,-0.960517768225806
tBodyAccMag,,mean(),LAYING,14,-0.905978250196078
tBodyAccMag,,mean(),LAYING,15,-0.955340661527778
tBodyAccMag,,mean(),LAYING,16,-0.961834634857143
tBodyAccMag,,mean(),LAYING,17,-0.953021411126761
tBodyAccMag,,mean(),LAYING,18,-0.986456241538461
tBodyAccMag,,mean(),LAYING,19,-0.96626080686747
tBodyAccMag,,mean(),LAYING,20,-0.960743126176471
tBodyAccMag,,mean(),LAYING,21,-0.952596583222222
tBodyAccMag,,mean(),LAYING,22,-0.934993799305556
tBodyAccMag,,mean(),LAYING,23,-0.962959196805556
tBodyAccMag,,mean(),LAYING,24,-0.9718540425
tBodyAccMag,,mean(),LAYING,25,-0.56047777609589
tBodyAccMag,,mean(),LAYING,26,-0.976785042368421
tBodyAccMag,,mean(),LAYING,27,-0.982091652162162
tBodyAccMag,,mean(),LAYING,28,-0.95811223025
tBodyAccMag,,mean(),LAYING,29,-0.986493196666667
tBodyAccMag,,mean(),LAYING,30,-0.969829984285714
tBodyAccMag,,mean(),SITTING,1,-0.948536786170213
tBodyAccMag,,mean(),SITTING,2,-0.967893623913043
tBodyAccMag,,mean(),SITTING,3,-0.895383350192308
tBodyAccMag,,mean(),SITTING,4,-0.93569482
tBodyAccMag,,mean(),SITTING,5,-0.9379783225
tBodyAccMag,,mean(),SITTING,6,-0.949543531272727
tBodyAccMag,,mean(),SITTING,7,-0.918432107083333
tBodyAccMag,,mean(),SITTING,8,-0.952139704347826
tBodyAccMag,,mean(),SITTING,9,-0.8933617176
tBodyAccMag,,mean(),SITTING,10,-0.96075719962963
tBodyAccMag,,mean(),SITTING,11,-0.961970763773585
tBodyAccMag,,mean(),SITTING,12,-0.952176621372549
tBodyAccMag,,mean(),SITTING,13,-0.957690563673469
tBodyAccMag,,mean(),SITTING,14,-0.944197943703704
tBodyAccMag,,mean(),SITTING,15,-0.958669836271186
tBodyAccMag,,mean(),SITTING,16,-0.961879680724638
tBodyAccMag,,mean(),SITTING,17,-0.97274734640625
tBodyAccMag,,mean(),SITTING,18,-0.983674151754386
tBodyAccMag,,mean(),SITTING,19,-0.962074065616438
tBodyAccMag,,mean(),SITTING,20,-0.952738043030303
tBodyAccMag,,mean(),SITTING,21,-0.974734999411765
tBodyAccMag,,mean(),SITTING,22,-0.942167353870968
tBodyAccMag,,mean(),SITTING,23,-0.944080772941176
tBodyAccMag,,mean(),SITTING,24,-0.968979156470588
tBodyAccMag,,mean(),SITTING,25,-0.970409337076923
tBodyAccMag,,mean(),SITTING,26,-0.953079994102564
tBodyAccMag,,mean(),SITTING,27,-0.979481668857143
tBodyAccMag,,mean(),SITTING,28,-0.955789708611111
tBodyAccMag,,mean(),SITTING,29,-0.978017021833333
tBodyAccMag,,mean(),SITTING,30,-0.957487221451613
tBodyAccMag,,mean(),STANDING,1,-0.984278207358491
tBodyAccMag,,mean(),STANDING,2,-0.965875181296296
tBodyAccMag,,mean(),STANDING,3,-0.925430819016393
tBodyAccMag,,mean(),STANDING,4,-0.906478051785714
tBodyAccMag,,mean(),STANDING,5,-0.906104701071429
tBodyAccMag,,mean(),STANDING,6,-0.945022876491228
tBodyAccMag,,mean(),STANDING,7,-0.942724659245283
tBodyAccMag,,mean(),STANDING,8,-0.953762884074074
tBodyAccMag,,mean(),STANDING,9,-0.945167482444445
tBodyAccMag,,mean(),STANDING,10,-0.951988907954546
tBodyAccMag,,mean(),STANDING,11,-0.984853836595745
tBodyAccMag,,mean(),STANDING,12,-0.941459935081967
tBodyAccMag,,mean(),STANDING,13,-0.971564243157895
tBodyAccMag,,mean(),STANDING,14,-0.943456847333333
tBodyAccMag,,mean(),STANDING,15,-0.961207616226415
tBodyAccMag,,mean(),STANDING,16,-0.969948825128205
tBodyAccMag,,mean(),STANDING,17,-0.977635981410256
tBodyAccMag,,mean(),STANDING,18,-0.972607495342466
tBodyAccMag,,mean(),STANDING,19,-0.960505683561644
tBodyAccMag,,mean(),STANDING,20,-0.92240685739726
tBodyAccMag,,mean(),STANDING,21,-0.958774298089888
tBodyAccMag,,mean(),STANDING,22,-0.954807661269841
tBodyAccMag,,mean(),STANDING,23,-0.957212267058824
tBodyAccMag,,mean(),STANDING,24,-0.950061017681159
tBodyAccMag,,mean(),STANDING,25,-0.972663592162162
tBodyAccMag,,mean(),STANDING,26,-0.968511694324324
tBodyAccMag,,mean(),STANDING,27,-0.972753287375
tBodyAccMag,,mean(),STANDING,28,-0.92547165164557
tBodyAccMag,,mean(),STANDING,29,-0.984745318923077
tBodyAccMag,,mean(),STANDING,30,-0.930573574915254
tBodyAccMag,,mean(),WALKING,1,-0.136971176556842
tBodyAccMag,,mean(),WALKING,2,-0.290407593728814
tBodyAccMag,,mean(),WALKING,3,-0.254690333275862
tBodyAccMag,,mean(),WALKING,4,-0.312050574166667
tBodyAccMag,,mean(),WALKING,5,-0.158338674394643
tBodyAccMag,,mean(),WALKING,6,-0.166840713631579
tBodyAccMag,,mean(),WALKING,7,-0.0978090439438596
tBodyAccMag,,mean(),WALKING,8,0.0516786278104167
tBodyAccMag,,mean(),WALKING,9,-0.0980840496143461
tBodyAccMag,,mean(),WALKING,10,-0.127400912069811
tBodyAccMag,,mean(),WALKING,11,-0.288323472033898
tBodyAccMag,,mean(),WALKING,12,-0.102204550448
tBodyAccMag,,mean(),WALKING,13,-0.135643867842105
tBodyAccMag,,mean(),WALKING,14,-0.144404671779661
tBodyAccMag,,mean(),WALKING,15,-0.186514650759259
tBodyAccMag,,mean(),WALKING,16,-0.258766694117647
tBodyAccMag,,mean(),WALKING,17,-0.151151487704918
tBodyAccMag,,mean(),WALKING,18,-0.287908078035714
tBodyAccMag,,mean(),WALKING,19,0.0648173438653846
tBodyAccMag,,mean(),WALKING,20,0.039402280578902
tBodyAccMag,,mean(),WALKING,21,-0.123455661519231
